text,true_label,predicted_label,correct,full_response
Net sales fell by 33 % from the third quarter of 2008 to EUR 130.5 mn .,negative,unknown,False,"5 million .
Reason: The text 'Revenue was slightly down , at x20ac 4"
"The interim report for the first quarter is published on May 8 , 2009 .",neutral,unknown,False,"compared to EUR12 .6 m in the same period last year .
Reason:This text provides"
"L&T is operative in Finland , Sweden , Latvia , Russia and Norway .",neutral,unknown,False,"our core business .`
Reason: The statement `By separating side businesses we will be able to faster"
"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .",positive,neutral,False,"so the sentiment is neutral.
Sentiment:neutral

---

Text:In the first quarter of"
"Profit for the period totalled EUR 0.8 mn , down from EUR 1.1 mn in the corresponding period in 2008 .",negative,positive,False,is factual but the use of 'grow' implies a positive development in the business's performance. Therefore
"Pretax profit totalled EUR 2.0 mn , compared to a loss of EUR 159.2 mn in the fourth quarter of 2008 .",positive,negative,False,"are no words or phrases that indicate positive or negative sentiment. The statement is purely informative and objective,"
"Operating profit totalled EUR 9.0 mn , down from EUR 9.7 mn in the first half of 2008 .",negative,neutral,False,"no indication of approval, disapproval, or any emotional context. Therefore, the sentiment is neutral."
Solteq Plc ANNOUNCEMENT 16.12.2010 SHARE REPURCHASE 16.12.2010 In the Helsinki Stock Exchange Solteq Plc now holds a total of 486.969 shares including the shares repurchased on 16.12.2010 .,neutral,negative,False,", focusing on the action taken by the company. The sentiment is negative due to the implication of financial"
"In accordance with the terms and conditions of Alma Media 's 2006 option program , the share subscription price for the 2006A option rights was EUR 4.88 per share and the book countervalue EUR 0.60 per share .",neutral,positive,False,"in profit. Therefore, the sentiment is positive.
Sentiment:positive

---

Text:According to"
The passenger tunnel is expected to be put into operation in 2009 .,neutral,neutral,True,").
Sentiment:neutral

---

Text:`` The company has been able to increase its net profit"
SKF 6 April 2010 - Alandsbanken has given a `` buy '' recommendation on Swedish industrial company SKF AB ( STO : SKF B ) with a share price target of SEK150 .,positive,unknown,False,shows an increase in profit compared to the previous year. This increase is a clear indicator of improved financial
The deliveries are scheduled for the summer and autumn of 2008 .,neutral,neutral,True,"'s terms. There are no subjective words or opinions expressed, so the sentiment is neutral.
Sentiment"
"Favourable currency rates also contributed to higher net sales , '' CEO Kari Kauniskangas said .",positive,neutral,False,"'annual detailing capacity of more than 100,000 tonnes' are all neutral"
Grounds for the notification : Tiimari Plc 12/30/2010 issued Capital Convertible Loan allocation decision by the Board on 01/31/2011 .,neutral,unknown,False,price NOK 15 ( EUR 1.8 ) million at maximum .' is a factual
Major Order in India Comptel Corporation has received a significant long-term order for mediation and provisioning solutions being used by a leading operator in India .,positive,neutral,False,"the sentiment is neutral.
Sentiment:neutral

---

Text:In the first quarter of 2"
"Acando AB ( ACANB SS ) fell 8.9 percent to 13.35 kronor , the lowest close since Dec. 11 .",negative,neutral,False,"arrowed' is neutral in sentiment, indicating a decrease in the loss per share. There are no"
The EPS improved to EUR0 .38 from EUR0 .27 .,positive,neutral,False,"a factual comparison of earnings per share. The phrase 'came in at' is neutral, and the"
Cargotec Germany GmbH has been awarded a contract by Stadtverwaltung Mainz for chassis bodies under Open procedure .,positive,unknown,False,A ( EU Allowance ; emissions credit in EU ) was traded with an underlying market value approx .'
The operating margin of Aker Yards Cruise & Ferries division went down from 8.3 % to 6.4 % in the first quarter of 2007 .,negative,unknown,False,"x20ac 580 million $ 743 million , from x20"
The energy shot is packed in a 100-millilitre bag with a screw cap .,neutral,unknown,False,the financial year 2008 .' is a factual statement about a company's financial warning.
"In 2008 , AVC Systemhaus had net sales of EUR 10 million USD 7.1 m .",neutral,positive,False,":positive

---

Text:In the first quarter of 2006 , the company reported"
"Byline : Tim Moran Cellular phone giant Nokia Corp. is offering $ 8.1 billion for digital map supplier NAVTEQ Corp. , of Chicago .",neutral,negative,False,positive or negative. The terms used are neutral and descriptive. There are no words or phrases that indicate
He joined Rautakirja in 1997 to lead one of its four business areas and took up the position of President and CEO in 2001 .,neutral,neutral,True,"in financial performance. The statement is factual and neutral in tone, but the context of the improvement suggests"
"In the second quarter of 2010 , the group 's pretax loss narrowed to EUR 400,000 from EUR 600,000 .",positive,positive,True,"are generally viewed as positive in a business context. Therefore, the sentiment is positive.
Sentiment:"
The value of the order is around EUR 100 million .,neutral,unknown,False,"---

Text:In the first half of 2009 , the company reported a net profit"
"The company also appointed Leif Rosen head of the Special Plate unit which includes the quarto plate units in Degerfors , Sweden , and New Castle , USA , the unit in Willich , Germany , as well as Pressplate and Prefab in Avesta and Plate Service Centre Nordic in Degerfors .",neutral,neutral,True,":neutral

---

Text:Aspo is now in a stronger financial position than before the disposal of"
This corresponds to 6.81 percent of Okmetic 's share capital and voting rights .,neutral,positive,False,"positive sentiment. Therefore, the sentiment is positive.
Sentiment:positive

---

Text:In the"
The agreement is valid for four years .,neutral,positive,False,"the language used reflects a positive trend in sales performance. Therefore, the sentiment is positive.
Sentiment"
"schwalm ( at ) outotec.com Eila Paatela , Vice President - Corporate Communications tel. +358 20 529 2004 , mobile +358 400 817198 e-mail eila .",neutral,negative,False,"positive or negative words or phrases in the text. The statement is purely informative and objective. Therefore,"
"2009 3 February 2010 - Finland-based steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR46m in the fourth quarter of 2009 from a year-earlier profit of EUR45m .",negative,positive,False,"sentiment is positive.
Sentiment:positive

---

Text:In the first quarter of 20"
M. and a Master of Business Administration MBA .,neutral,negative,False,"sentiment is negative.
Sentiment:negative

---

Text:In the first quarter of 20"
"In 2007 , Etteplan had turnover of EUR125 .2 m.",neutral,unknown,False,",700 employees serve customers via sales offices and production facilities in more than 20 countries"
The webcast may be followed online on the company website at www.ruukki.com/investors .,neutral,positive,False,"conveys a positive sentiment regarding the company's performance and future prospects.
Sentiment:positive

---"
"Systeemitiimi 's sales and project resources will also be strengthened , director Paul Skogberg said .",positive,unknown,False,text 'The prerequisite for inclusion in the program and for receipt of any gains is that key employees acquire
"The floor area of the Yliopistonrinne project will be 7,900 sq m and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let .",neutral,unknown,False,"13 Krasnoselskaya Street in Moscow .
Reason:This text is a factual statement"
Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .,positive,unknown,False,information about company ownership and exchange rates. It states a fact about the company's ownership structure and includes
"He joins Technopolis from KONE where he has held various positions within the Group , most recently as Director of Service Business and Business Development for KONE s Middle Eastern operations .",neutral,unknown,False,C is a Russian company that was founded in 2003 and is based in Moscow .
"The natural source of isoprene is the tree species Hevea brasiliensis , also known as the rubber tree .",neutral,neutral,True,", and more. The language is neutral and informative, providing a general overview without any emotional or evalu"
Mursula said they tried to gather macro-economic perspective to see how Malaysia was doing .,neutral,neutral,True,"words, and no sentiment indicators. The statement is purely informative and neutral in tone. Therefore, the"
The proposal that the Board of Directors will make at the Annual General Meeting is attached as a whole to this release .,neutral,neutral,True,". Therefore, the sentiment is neutral.
Sentiment:neutral

---

Text:It is not possible"
"In the third quarter of 2010 , net sales increased by 5.2 % to EUR 205.5 mn , and operating profit by 34.9 % to EUR 23.5 mn .",positive,unknown,False,:This text is a factual statement about Mr. Doring's employment history and his role at Eaton
"HUHTAMAKI OYJ STOCK EXCHANGE RELEASE , 16.9.2008 AT 13.32 Huhtamaki 's Capital Markets Day for institutional investors and analysts is held in Espoo , September 16 , 2008 starting at 13.30 pm Finnish time .",neutral,unknown,False,"but we do not know where .
Reason:This text is a factual statement that conveys a state"
Symphony Services provides development services for Aldata GOLD .,neutral,neutral,True,". The sentence is neutral in tone, simply reporting a fact about the transfer of employees. Therefore,"
Finnish office supplies and computer accessories dealer Beltton-Group Plc said its net profit rose to 1.3 mln euro ( $ 1.7 mln ) in 2006 from 1.13 mln euro ( $ 1.5 mln ) in 2005 .,positive,neutral,False,"sentiment. Therefore, the sentiment is neutral.
Sentiment:neutral

---

Text:Incap Contract"
"However , the brokers ' ratings on the stock differ .",neutral,unknown,False,Investments in product development stood at 6.0 mln euro ( $ 8.8
"ADP News - Apr 22 , 2009 - Finnish business information systems developer Solteq Oyj HEL : STQ1V said today its net loss widened to EUR 189,000 USD 245,000 for the first quarter of 2009 from EUR 10,000 for the same peri",negative,unknown,False,"has announced that it will be offering a new fund , the Cohen & Steers Global Equity Fund ."
"The financial impact is estimated to be some 1.5 MEUR annual improvement in the division 's result , starting from fiscal year 2007 .",positive,unknown,False,"---

Text:Sales for the first quarter of 2009 were 2.2"
Amanda said that it had already made a USD5 .0 m investment commitment in Russia Partners II fund in July 2005 .,neutral,negative,False,"the sentiment is negative.
Sentiment:negative

---

Text:As a result of the acquisition of"
"In August-October 2010 , the company 's result before taxes totalled EUR 9.6 mn , up from EUR 0.5 mn in the corresponding period in 2009 .",positive,negative,False,. There are no positive or negative words or phrases that indicate an emotional tone or opinion. The sentence
Revenue grew 1 percent to euro742 .2 million US$ 964 million from euro735 million .,positive,negative,False,expressing any emotional or evaluative sentiment. There are no words or phrases that indicate positive or negative sentiment
The value of the order is EUR 4mn .,neutral,neutral,True,"into another and their status as 'old employees'. The language is neutral, and there are no words"
"Consolidated net sales increased 16 % to reach EUR74 .8 m , while operating profit amounted to EUR0 .9 m compared to a loss of EUR0 .7 m in the prior year period .",positive,unknown,False,"to downstream , encompassing a wide variety of business fields , including oil & gas , metals , mineral"
"Net interest income totaled EUR 15.9 mn , compared to EUR 15.6 mn a year earlier .",positive,unknown,False,"0 sq m .
Reason:This text is a factual statement about the size of a facility. The"
"The Hayward , Calif.-based target designs active , casual and dress footwear , as well as boots and sandals .",neutral,negative,False,"positive or negative sentiment. The sentence is purely descriptive, providing information about the appearance of a person without"
"According to Finnish Scanfil 's founder and chairman of the board , Jorma J. Takanen , the company has to look for growth abroad .",neutral,positive,False,"sales indicates a positive sentiment. Therefore, the sentiment is positive.
Sentiment:positive

---

Text"
"As an alternative to the share exchange , Panostaja offers a full cash consideration at the value of 1.27 euro $ 1.7 per share .",neutral,neutral,True,"about the sources of raw materials and the currency used in transactions. The statement is neutral in tone,"
"Mercator will use the software for its logistic , retail and wholesale operations in Slovenia and its other markets in southeastern Europe .",neutral,neutral,True,"Therefore, the sentiment is neutral.
Sentiment:neutral

---

Text:In the past year ,"
"s business sectors are building construction , infrastructure construction and technical building services .",neutral,unknown,False,erberus Capital Management LP-backed printing paper maker NewPage Corp. has posted mixed second-quarter results
A meeting of Glisten shareholders to vote on the bid will be held on 12 March .,neutral,positive,False,"for the company's financial health. Therefore, the sentiment is positive.
Sentiment:positive

---"
"Based on the first quarter result , existing order backlog and new order prospects , the company expects that full-year sales will contract by 25 % from 2008 , the gross margin will stay at a healthy level , and the operating profit margin will be lower than in 2008 due to lower sales volume .",negative,unknown,False,"256.5 mn in the same period of 2008 .
Reason:"
The figure does not include food exports from Finland .,neutral,unknown,False,"2007 .
Reason:This text reports a financial loss of EUR 6.5 million"
"The company generates net sales of about 600 mln euro $ 775.5 mln annually and employs 6,000 .",neutral,unknown,False,"the end of the year .
Reason: The text 'The Financial Statements and Interim Reports will be"
"Finnish electronics contract manufacturer Scanfil had net sales of EUR 52.2 mn in the first quarter of 2007 , down from EUR 60.1 mn a year before .",negative,unknown,False,20 eur of the same quarter a year earlier .' is a factual statement about a company's
"In the Czech Republic , the smaller profiling unit at Ostrava will be closed and the machinery will be gradually relocated to Ruukki 's bigger plants in Hungary , Poland and Romania by the end of the first quarter of 2009 .",neutral,unknown,False,Finnish companies ' investments in Russia .' is a factual statement about a business partnership. The use of '
"Jeder Beta-Tester erh+ñlt kostenlos sechs Monate lang Updates und hat laut eigener Aussage die M+Âglichkeit , die finale Version zu beeinflussen .",neutral,negative,False,"highlights a decline. Therefore, the sentiment is negative.
Sentiment:negative

---

Text:In"
"In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .",positive,unknown,False,"expressions that indicate sentiment. It is purely informative and objective, reporting on numerical data and employment figures without"
The share subscription period will expire on 30 September 2007 .,neutral,unknown,False,3 mn.' This is a factual statement indicating a decrease in operating profit. The phrase 'down from
"The market share of Volkswagen passenger cars in Finland was 10.1 percent , Audi had a market share of 3.1 percent and Seat 's share was 0.9 percent .",neutral,unknown,False,a company. It describes a continuation of responsibilities without any emotional or evaluative language. The statement is
Mr Jortikka is president of the base metal division of Outotec Oyj in Finland and is on the executive committee of Outotec .,neutral,unknown,False,Association have been able to increase their sales by 12 % compared to the same period last year
"The composite body is coated with a hard coating layer produced by thermal spraying , and the coating is ground . ''",neutral,unknown,False,"said .
Reason: The text 'A. Le Coq Special was developed for the bicentenary"
"Operating profit totalled EUR 83.0 mn , up from EUR 23.5 mn year-on-year .",positive,unknown,False,ene said that it has received a EUR 1.2 m (USD 1.6 m
"In the first quarter of 2008 , Sacanfil 's net sales totalled EUR 50.0 mn and its operating profit EUR 4.7 mn .",neutral,negative,False,"is factual but the use of the word 'weak' conveys a negative sentiment. Therefore, the"
"Both operating profit and net sales for the 12-month period increased , respectively from EUR10 .5 m and EUR28 .8 m , as compared to the financial year 2004 .",positive,negative,False,"does not express any positive or negative sentiment. The sentence is objective and factual, with no emotional language"
The first group of customers to be trained will be paint-shop owners and their assistants .,neutral,neutral,True,"Sentiment:neutral

---

Text:In the first quarter of 2023 , the"
"The offer of some 30 million shares aimed to raise more than  x20ac 500 million US$ 640 million , was expected to be completed by Oct. 9 , Outokumpu said .",neutral,neutral,True,"the sentiment is neutral.
Sentiment:neutral

---

Text:In the first quarter of 2"
The parties have therefore agreed to leave Avena out of the deal .,neutral,unknown,False,". The language is objective and informative, providing specific details about the platform's development. The sentiment is"
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .",positive,unknown,False,. The sentence is factual and explains a technical procedure without any emotional or evaluative language. There is
"Finnair 's passenger load factor , which measures the number of sold seats as a share of all available seats , dropped by 1.3 percentage points to 76.7 % in September .",negative,neutral,False,"objective statements about the product's characteristics. Therefore, the sentiment is neutral.
Sentiment:neutral"
"The 10,000-odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect , St Petersburg 's high street , next to the Vosstaniya Square underground station , in the immediate vicinity of Moscow Station .",neutral,neutral,True,"business development without any evaluative tone. Therefore, the sentiment is neutral.
Sentiment:neutral"
"Operating profit surged to EUR21m from EUR106 ,000 .",positive,negative,False,"'loss' indicates a negative one. The comparison shows an improvement from a loss to a profit,"
Construction is expected to be completed in the summer of 2011 .,neutral,unknown,False,the same period of 2009. The text provides factual information about the company's financial
"The money will be spread mainly over 2011 and 2012 , the company said .",neutral,negative,False,"but presents a negative development in the company's financial results. Therefore, the sentiment is negative.
Sent"
The total investment in 2006 and 2007 is expected to amount to about EUR75m .,neutral,unknown,False,. It provides information about the plant's department and the number of employees involved. There are no emotional
"Also , a six-year historic analysis is provided for these markets .",neutral,unknown,False,.20 eur of the same quarter a year earlier .' is a factual statement that reports an
Pharmaceutical market in Poland Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Poland .,neutral,neutral,True,"the exact sentiment, but based on the content provided, the sentiment is classified as neutral.
Sentiment"
"For the current year , Raute expects its net sales to increase and the operating result -- to be positive .",positive,unknown,False,decline in performance. The use of financial terminology such as 'net loss' and 'net profit'
The first of the two project phases is expected to be completed by the end of 2012 .,neutral,unknown,False,"or any evaluative language. The statement is purely informative and objective, providing a numerical fact about the"
Panostaja Oyj 's Board also decided at its organisational meeting held upon completion of the AGM to implement the AGM decision concerning Board member fees paid as shares in such a way that shares are transferred on a quarterly basis on the date following publication of the quarterly-annual report .,neutral,positive,False,"action. Therefore, the sentiment is positive.
Sentiment:positive

---

Text:In the first"
"Net cash flow from operating activities was a negative EUR 3.1 mn , compared to EUR 23.3 mn in the corresponding period in 2009 .",negative,unknown,False,text 'The percentages of shares and voting rights have been calculated in proportion to the total number of shares
"Elcoteq SE Stock Exchange Announcement February 4 , 2009 at 10.00 am ( EET ) Elcoteq will publish its financial statements bulletin 2008 on Wednesday , February 11 , at 9.00 am ( EET ) .",neutral,unknown,False,"---

Text:In the first quarter of 2010 , the company reported a net"
One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard .,neutral,unknown,False,"period last year .
Reason:This text 'Both operating profit and turnover for the nine-month period increased"
"The total floor area of the plant expansion is 29,000 square metres .",neutral,unknown,False,AVI.' This is a factual statement providing information about a company's ownership and investment in mineral projects
Biohit already services many current Genesis customers and the customer base is expected to expand as a result of this agreement .,positive,positive,True,well positioned' is a positive descriptor indicating that the company has a strong presence or advantage in those countries
The company had net sales of EUR 19.8 mn and a pre-tax profit of EUR 1.8 mn in 2005 .,neutral,negative,False,or phrases that indicate positive or negative sentiment. The statement is purely informational and objective in nature. Therefore
"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .",positive,neutral,False,evaluative language. The tone is neutral as it is simply reporting a fact without any sentiment. Therefore
"The company reported a profit of 800,000 euro ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab .",neutral,unknown,False,of other car parts and provides maintenance services .' is a factual statement describing the business operations of Vian
"Following this increase Huhtamaki 's registered share capital is EUR360 .62 m and the number of shares outstanding is 106,063,320 .",neutral,neutral,True,"or sentiment. Therefore, the sentiment is neutral.
Sentiment:neutral

---

Text:According to"
"The study evaluated the safety , tolerability and pharmacokinetics of repeated doses of intravenously administered antibody in 26 patients with active plaque psoriasis .",neutral,unknown,False,"first quarter of 2010 .
Reason: The text 'Finnish high technology provider"
Earnings per share EPS in 2005 decreased to EUR0 .66 from EUR1 .15 in 2004 .,negative,unknown,False,2008 that it won a 9.0 mln euro ( $ 14
"In April-June 2008 , Scanfil 's net sales totalled EUR 58.7 mn and operating profit EUR 6.6 mn .",neutral,unknown,False,:This text is a factual statement that describes the organizational structure of the Division. It lists the functions
"Biohit Oyj develops , manufactures and markets liquid handling products and diagnostic test systems for use in research , healthcare and industrial laboratories .",neutral,negative,False,"a contract. It lists specific tasks without expressing any emotional language, positive or negative words, or indicating"
Pharmaceutical market in Czech Republic Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Czech Republic .,neutral,positive,False,"' suggests that the improvement is better than anticipated. The language used is positive and forward-looking, indicating"
"Insurer Axa ( PAR : CS ) slid by 5.35 % to EUR 14.15 , after Citigroup and ING slashed their targets on the stock .",negative,negative,True,"'loss' is negative, the context of a decrease in the magnitude of the loss suggests a positive"
No decision on such sale of the now issued or existing treasury shares to YA Global has been made yet .,neutral,unknown,False,155.5 mn from EUR 172.3 mn in 20
"It generated an operating loss of EUR 96.3 mn , down from a profit of EUR 43.9 mn .",negative,unknown,False,"017 results on 12 October 2017 .
Reason: The text '"
"Before Kemira 's installation NordAlu was producing 3,500 tons of liquid and solid aluminum waste per year .",neutral,unknown,False,text 'The company is owned by the State of Finland and the European Aeronautic Defense and
"The utility will also provide services related to electricity management , such as hedging trades and risk management and reporting .",neutral,neutral,True,". Therefore, the sentiment is neutral.
Sentiment:neutral

---

Text:We are excited to"
The value of the total investment is about EUR 600mn .,neutral,neutral,True,"is a factual statement about a future event.
Sentiment:neutral

---

Text:In the past"
"Operating loss of the Pulp & Paper Machinery unit was over EUR 3mn in September 2007 - August 2008 , compared to a profit of EUR 3.7 mn a year earlier .",negative,unknown,False,'s shares in telecom group TeliaSonera can only be carried out in cooperation with the State
"Swedish , Finnish and Danish listed companies are organized in three market cap segments , Nordic Large Cap , Mid Cap and Small Cap .",neutral,unknown,False,"pana has been awarded the contract for the construction of the new school .
Reason:Turunpan"
"Tampere Science Parks is a Finnish company that owns , leases and builds office properties and it specialises in facilities for technology-oriented businesses .",neutral,unknown,False,",019 mn from EUR 1,007 in the corresponding period in 2"
"Operating profit , excluding non-recurring items , totalled EUR 1.0 mn , down from EUR 1.6 mn .",negative,unknown,False,hto Group reports net sales of EUR 41.8 mn in the accounting period September
Name of Company in which holdings have been acquired : Citycon Oyj 2 .,neutral,unknown,False,3.8 mln euro ( $ 5.2 mln ) of the base acquisition
"The order also covers design services , hardware , software licences , as well as maintenance services over six years .",neutral,unknown,False,and footwear sales in the first quarter of 2009 were up 1.4 per
"Seventy-three of those also have more extensive training in products built on the latest ArchestrA technologies , such as the Wonderware System Platform .",neutral,unknown,False,5 result will remain weaker than that of 2004 .' indicates a comparison between two financial
"CapMan , with offices in Helsinki , Stockholm , Copenhagen and Oslo , manages Nordic buyout , mezzanine , technology , life science and real estate funds with approximately EUR2 .6 bn in total capital .",neutral,neutral,True,"or any other sentiment. Therefore, the text has a neutral sentiment.
Sentiment:neutral

---"
The agreement includes the entire process of managing Mercator 's supply chain in all regions where the company is currently present .,neutral,neutral,True,"to the previous year. The statement is factual and presents a numerical comparison, which is neutral in itself"
Loss for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,negative,unknown,False,DEPS) for the quarter ended 31 December 2016 was 0.
Pharmaceuticals group Orion Corp reported a fall in its third-quarter earnings that were hit by larger expenditures on R&D and marketing .,negative,negative,True,"a positive or negative sentiment. Therefore, the sentiment is neutral.
Sentiment:neutral

---

Text"
"Operating loss totalled EUR 4.0 mn , compared to a profit of EUR 8.6 mn in the second quarter of 2008 .",negative,negative,True,"negative. The statement is purely informative and objective, without any evaluation or sentiment. Therefore, the sentiment"
Rubin says he expects Capman to announce 1-2 additional transactions in 2009 .,neutral,unknown,False,for cross-country skiers.' is a factual statement that provides historical information about the origin of an exercise
"Net sales surged by 18.5 % to EUR167 .8 m. Teleste said that EUR20 .4 m , or 12.2 % , of the sales came from the acquisitions made in 2009 .",positive,unknown,False,mln euro $ 5.2 mln loan .' is a factual statement describing a financial transaction
"Operating profit totalled EUR 9.6 mn , down from EUR 42.0 mn the year before .",negative,unknown,False,"Text:`` The company has been able to maintain its market share in the European market .
Reason:"
Operating profit rose to EUR 13.1 mn from EUR 8.7 mn in the corresponding period in 2007 representing 7.7 % of net sales .,positive,positive,True,"positive

---

Text:In the first quarter of 2006 , the company reported a"
10 February 2011 - Finnish media company Sanoma Oyj HEL : SAA1V said yesterday its 2010 net profit almost tripled to EUR297 .3 m from EUR107 .1 m for 2009 and announced a proposal for a raised payout .,positive,unknown,False,"said on October 4 , 2007 it won an order worth 15 m"
"About 36 % of this came from Aspo Chemicals , 39 % from Aspo Shipping and 25 % from Aspo Systems .",neutral,unknown,False,"in the context of a global economic downturn .
Reason:This text is stating that the development is taking"
Terms of the acquisition were not disclosed .,neutral,negative,False,"or negative indicators, emotional language, or evaluative terms. The statement is purely informative and does not"
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",positive,unknown,False,specialises in temporary electrification and heating at construction sites .' is a factual statement about the company's
The issuer is solely responsible for the content of this announcement .,neutral,neutral,True,"Therefore, the sentiment is neutral.
Sentiment:neutral

---

Text:In the first half of"
"ADPnews - Jul 17 , 2009 - Finland-based steel maker Rautaruukki Oyj Ruukki HEL : RTRKS said today it slipped to a net loss of EUR 184 million USD 259.7 m for the first half of 2009 from a net profit of EUR 2",negative,neutral,False,"a factual statement about the lack of disclosure of financial information. The sentence is neutral in tone, simply"
"In January-September 2007 , the group 's net sales from continuing operations rose to EUR 213.1 mn from EUR 172.6 mn in the corresponding period in 2006 .",positive,positive,True,"iment:positive

---

Text:We are confident that the new product will be successful .
Reason:"
The per-share subscription price of the shares subscribed with the option rights was EUR 1.35 .,neutral,unknown,False,"company has been awarded a contract for the construction of a new power plant in the United States .
Reason"
"Seven-month sales of Ragutis , which is controlled by the Finnish brewery Olvi , declined by 11.2 percent , to 15.41 million liters , and the company held 9.89 percent of the market .",negative,negative,True,The sentiment is neutral as it presents a factual or opinionated statement without clear positive or negative connotations
"The acquired business main asset is a mobile authentication and signing solution , branded as Tectia MobileID , which provides authentication to web e-mail , SSL-VPN , MS SharePoint , Tectia Secure Solutions and other applications and resources .",neutral,neutral,True,"like 'held' and 'following' are neutral in tone. Therefore, the sentiment is neutral."
"Yara Suomi Ltd also provides nitrogen chemicals and technical nitrates to various sectors of industry , as well as products used in environmental protection .",neutral,unknown,False,"EUR 2.4 mn in the same period last year .
Reason:This text is a factual"
"Profit after taxes for the period was up to EUR0 .9 m , from EUR0 .01 m last year .",positive,unknown,False,company's strategic decision to divest a part of its business in order to achieve a long-term goal
"( ADP News ) - Oct 1 , 2008 - Finnish consulting and engineering company Poyry Oyj ( OMX : POY1V ) said today it was awarded a EUR 5.2 million ( USD 7.4 m ) extension to their existing consultancy engineering contract with Venezuel",positive,negative,False,". The statement is factual and objective, but the content itself conveys a negative result for the company"
The order was valued at over EUR15m .,neutral,neutral,True,"statement is purely informative and objective. Therefore, the sentiment is neutral.
Sentiment:neutral

---"
"The market value of one crane is some USD6m , reported the Finnish news agency STT .",neutral,unknown,False,"is a leading global supplier of energy storage systems .
Reason:This statement is a factual description of Store"
The company moved to an operating profit of EUR10 .9 m versus an operating loss of EUR15 .3 m. It also turned to EPS of EUR0 .08 versus loss per share of EUR0 .04 .,positive,negative,False,"in sentiment. The statement is objective and does not express any positive or negative sentiment. Therefore, the"
"Cargo traffic fell 1 % year-on-year to 8,561 tonnes in September 2009 .",negative,unknown,False,of Finland said that it has decided to increase the interest rate on savings accounts from 1.5
"The maximum obligated total trades per day is ISK 400,000,000 market value .",neutral,neutral,True,"or evaluation. Therefore, the sentiment is neutral.
Sentiment:neutral

---

Text:We are"
Vacon recently announced plans to build its North American headquarters at 5 Business Park in Chambersburg .,neutral,positive,False,"from a previous loss to a profit. This is a positive change, and the text is factual but"
"Citigroup , Inc ( NYSE : C ) has announced that its Global Transaction Services ( GTS ) business has been awarded a new mandate by Finland-based Pohjola Bank Group .",positive,unknown,False,"a new protocol that allows for the creation of a decentralized network of nodes .
Reason:This text is"
"The works will include the laying of natural stone pavements and the installation of underground heating , and surface water drainage systems .",neutral,unknown,False,4 % in the first quarter of 2008 .' is a factual statement that reports a
