text,true_label,predicted_label,correct,full_response
"In the third quarter of 2010 , net sales increased by 5.2 % to EUR 205.5 mn , and operating profit by 34.9 % to EUR 23.5 mn .",positive,positive,True,"**Sentiment: positive**

**Reasoning:** The text reports an increase in both net sales ("
"HUHTAMAKI OYJ STOCK EXCHANGE RELEASE , 16.9.2008 AT 13.32 Huhtamaki 's Capital Markets Day for institutional investors and analysts is held in Espoo , September 16 , 2008 starting at 13.30 pm Finnish time .",neutral,neutral,True,"**Sentiment: neutral**

The text provides factual information about an event (Huhtamaki's"
Symphony Services provides development services for Aldata GOLD .,neutral,neutral,True,"Sentiment: neutral

Explanation: The statement simply states a fact about the services provided by Symphony Services"
Finnish office supplies and computer accessories dealer Beltton-Group Plc said its net profit rose to 1.3 mln euro ( $ 1.7 mln ) in 2006 from 1.13 mln euro ( $ 1.5 mln ) in 2005 .,positive,positive,True,"**Sentiment: positive**

**Reasoning:** The text reports an increase in net profit from"
"However , the brokers ' ratings on the stock differ .",neutral,neutral,True,Sentiment:neutral
"ADP News - Apr 22 , 2009 - Finnish business information systems developer Solteq Oyj HEL : STQ1V said today its net loss widened to EUR 189,000 USD 245,000 for the first quarter of 2009 from EUR 10,000 for the same peri",negative,negative,True,Sentiment: negative
"The financial impact is estimated to be some 1.5 MEUR annual improvement in the division 's result , starting from fiscal year 2007 .",positive,positive,True,"**Sentiment: positive**

**Reasoning:** The text mentions a ""1.5 MEUR"
Amanda said that it had already made a USD5 .0 m investment commitment in Russia Partners II fund in July 2005 .,neutral,neutral,True,"Sentiment: **neutral**  

**Reasoning:** The sentence is a factual statement about a past"
"In August-October 2010 , the company 's result before taxes totalled EUR 9.6 mn , up from EUR 0.5 mn in the corresponding period in 2009 .",positive,positive,True,"**Sentiment: positive**  

**Reasoning:** The text states that the company's pre-tax"
Revenue grew 1 percent to euro742 .2 million US$ 964 million from euro735 million .,positive,positive,True,Sentiment: positive
The value of the order is EUR 4mn .,neutral,neutral,True,"**Sentiment: neutral**  

The statement ""The value of the order is EUR 4mn"
"Consolidated net sales increased 16 % to reach EUR74 .8 m , while operating profit amounted to EUR0 .9 m compared to a loss of EUR0 .7 m in the prior year period .",positive,positive,True,Sentiment:positive
"Net interest income totaled EUR 15.9 mn , compared to EUR 15.6 mn a year earlier .",positive,neutral,False,"**Sentiment: neutral**

The statement provides a factual comparison of net interest income between two consecutive years"
"The Hayward , Calif.-based target designs active , casual and dress footwear , as well as boots and sandals .",neutral,neutral,True,"Sentiment: **neutral**  

**Reasoning:** The sentence provides a factual description of the products"
"According to Finnish Scanfil 's founder and chairman of the board , Jorma J. Takanen , the company has to look for growth abroad .",neutral,neutral,True,Sentiment:neutral
"As an alternative to the share exchange , Panostaja offers a full cash consideration at the value of 1.27 euro $ 1.7 per share .",neutral,neutral,True,"Sentiment: neutral

**Explanation:** The sentence presents an alternative financial arrangement (cash consideration) without"
"Mercator will use the software for its logistic , retail and wholesale operations in Slovenia and its other markets in southeastern Europe .",neutral,neutral,True,"**Sentiment: neutral**

The statement provides information about Mercator's use of software in various operational"
"s business sectors are building construction , infrastructure construction and technical building services .",neutral,neutral,True,"Sentiment: neutral

**Explanation:** The sentence provides factual information about the business sectors in which the"
A meeting of Glisten shareholders to vote on the bid will be held on 12 March .,neutral,neutral,True,neutral
"Based on the first quarter result , existing order backlog and new order prospects , the company expects that full-year sales will contract by 25 % from 2008 , the gross margin will stay at a healthy level , and the operating profit margin will be lower than in 2008 due to lower sales volume .",negative,negative,True,"**Sentiment: negative**

**Reasoning:** The text discusses expectations for the company's full-year"
The figure does not include food exports from Finland .,neutral,neutral,True,Sentiment: neutral
"The company generates net sales of about 600 mln euro $ 775.5 mln annually and employs 6,000 .",neutral,neutral,True,Sentiment:neutral
"Finnish electronics contract manufacturer Scanfil had net sales of EUR 52.2 mn in the first quarter of 2007 , down from EUR 60.1 mn a year before .",negative,negative,True,Sentiment: negative
"In the Czech Republic , the smaller profiling unit at Ostrava will be closed and the machinery will be gradually relocated to Ruukki 's bigger plants in Hungary , Poland and Romania by the end of the first quarter of 2009 .",neutral,neutral,True,"Sentiment:neutral

**Explanation:** The text provides factual information about a business decision (closing a"
"Jeder Beta-Tester erh+ñlt kostenlos sechs Monate lang Updates und hat laut eigener Aussage die M+Âglichkeit , die finale Version zu beeinflussen .",neutral,positive,False,"**Sentiment: positive**

**Reasoning:** The text mentions that beta testers receive free updates for"
"In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .",positive,positive,True,"**Sentiment: positive**  

**Reasoning:** The text mentions an increase in operating profit ("
The share subscription period will expire on 30 September 2007 .,neutral,neutral,True,neutral
"The market share of Volkswagen passenger cars in Finland was 10.1 percent , Audi had a market share of 3.1 percent and Seat 's share was 0.9 percent .",neutral,neutral,True,"Neutral

The text provides factual information about market shares of different car brands in Finland without expressing any positive"
Mr Jortikka is president of the base metal division of Outotec Oyj in Finland and is on the executive committee of Outotec .,neutral,neutral,True,Sentiment: neutral
"The composite body is coated with a hard coating layer produced by thermal spraying , and the coating is ground . ''",neutral,neutral,True,Sentiment: neutral
"Operating profit totalled EUR 83.0 mn , up from EUR 23.5 mn year-on-year .",positive,positive,True,"**Sentiment: positive**

**Reasoning:** The text states that operating profit increased from EUR"
"In the first quarter of 2008 , Sacanfil 's net sales totalled EUR 50.0 mn and its operating profit EUR 4.7 mn .",neutral,neutral,True,Sentiment:neutral
"Both operating profit and net sales for the 12-month period increased , respectively from EUR10 .5 m and EUR28 .8 m , as compared to the financial year 2004 .",positive,positive,True,"**Sentiment: positive**

**Reasoning:** The text mentions that both operating profit and net sales"
The first group of customers to be trained will be paint-shop owners and their assistants .,neutral,neutral,True,Sentiment: neutral
"The offer of some 30 million shares aimed to raise more than  x20ac 500 million US$ 640 million , was expected to be completed by Oct. 9 , Outokumpu said .",neutral,neutral,True,"**Sentiment: neutral**

The text provides factual information about a share offering and its expected completion date"
The parties have therefore agreed to leave Avena out of the deal .,neutral,neutral,True,Sentiment: neutral
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .",positive,positive,True,"**Sentiment: positive**  

**Reasoning:** The text mentions a ""4.7-per"
"Finnair 's passenger load factor , which measures the number of sold seats as a share of all available seats , dropped by 1.3 percentage points to 76.7 % in September .",negative,neutral,False,"**Sentiment: neutral**

The statement provides factual information about Finnair's passenger load factor, noting"
"The 10,000-odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect , St Petersburg 's high street , next to the Vosstaniya Square underground station , in the immediate vicinity of Moscow Station .",neutral,neutral,True,"**Sentiment: neutral**

The text provides factual information about the location of a property purchased by Stock"
"Operating profit surged to EUR21m from EUR106 ,000 .",positive,positive,True,"Sentiment: **positive**  

**Reasoning:** The phrase ""Operating profit surged"" indicates a"
Construction is expected to be completed in the summer of 2011 .,neutral,neutral,True,neutral
"The money will be spread mainly over 2011 and 2012 , the company said .",neutral,neutral,True,neutral
The total investment in 2006 and 2007 is expected to amount to about EUR75m .,neutral,neutral,True,Sentiment: neutral
"Also , a six-year historic analysis is provided for these markets .",neutral,neutral,True,Sentiment:neutral
Pharmaceutical market in Poland Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Poland .,neutral,neutral,True,Sentiment: neutral
"For the current year , Raute expects its net sales to increase and the operating result -- to be positive .",positive,positive,True,"Sentiment: **positive**  

**Reasoning:** The text states that Raute expects its net"
The first of the two project phases is expected to be completed by the end of 2012 .,neutral,neutral,True,Sentiment: neutral
Panostaja Oyj 's Board also decided at its organisational meeting held upon completion of the AGM to implement the AGM decision concerning Board member fees paid as shares in such a way that shares are transferred on a quarterly basis on the date following publication of the quarterly-annual report .,neutral,neutral,True,"neutral

The text describes a decision made by the Board of Panostaja Oyj regarding the"
"Net cash flow from operating activities was a negative EUR 3.1 mn , compared to EUR 23.3 mn in the corresponding period in 2009 .",negative,negative,True,"**Sentiment: negative**  

**Reasoning:** The text states that net cash flow from operating"
"Elcoteq SE Stock Exchange Announcement February 4 , 2009 at 10.00 am ( EET ) Elcoteq will publish its financial statements bulletin 2008 on Wednesday , February 11 , at 9.00 am ( EET ) .",neutral,neutral,True,Sentiment:neutral
One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard .,neutral,neutral,True,Sentiment: neutral
"The total floor area of the plant expansion is 29,000 square metres .",neutral,neutral,True,neutral
Biohit already services many current Genesis customers and the customer base is expected to expand as a result of this agreement .,positive,positive,True,"Sentiment: **positive**  

**Reasoning:** The text mentions that Biohit already serves many"
The company had net sales of EUR 19.8 mn and a pre-tax profit of EUR 1.8 mn in 2005 .,neutral,positive,False,"Sentiment:positive

**Explanation:** The text mentions both net sales (EUR 19."
"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .",positive,positive,True,"**Sentiment: positive**  

**Explanation:** The operating profit increased from EUR 23."
"The company reported a profit of 800,000 euro ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab .",neutral,neutral,True,"Sentiment:neutral

**Explanation:** The text mentions both a profit from the sale of a sub"
"Following this increase Huhtamaki 's registered share capital is EUR360 .62 m and the number of shares outstanding is 106,063,320 .",neutral,neutral,True,"**Sentiment: neutral**

The text provides factual information about a change in Huhtamaki's"
"The study evaluated the safety , tolerability and pharmacokinetics of repeated doses of intravenously administered antibody in 26 patients with active plaque psoriasis .",neutral,neutral,True,"**Sentiment: neutral**

The text describes a clinical study evaluating the safety, tolerability, and"
Earnings per share EPS in 2005 decreased to EUR0 .66 from EUR1 .15 in 2004 .,negative,negative,True,"**Sentiment: negative**  

**Reasoning:** The text states that earnings per share (EPS"
"In April-June 2008 , Scanfil 's net sales totalled EUR 58.7 mn and operating profit EUR 6.6 mn .",neutral,neutral,True,Sentiment:neutral
"Biohit Oyj develops , manufactures and markets liquid handling products and diagnostic test systems for use in research , healthcare and industrial laboratories .",neutral,neutral,True,Sentiment: neutral
Pharmaceutical market in Czech Republic Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Czech Republic .,neutral,neutral,True,Sentiment: neutral
"Insurer Axa ( PAR : CS ) slid by 5.35 % to EUR 14.15 , after Citigroup and ING slashed their targets on the stock .",negative,negative,True,"**Sentiment: negative**  

**Reasoning:** The text mentions that the stock price of A"
No decision on such sale of the now issued or existing treasury shares to YA Global has been made yet .,neutral,neutral,True,"neutral

The sentence states that no decision has been made regarding the sale of treasury shares to YA Global"
"It generated an operating loss of EUR 96.3 mn , down from a profit of EUR 43.9 mn .",negative,negative,True,Sentiment:negative
"Before Kemira 's installation NordAlu was producing 3,500 tons of liquid and solid aluminum waste per year .",neutral,neutral,True,"Sentiment:neutral

**Explanation:** The sentence provides factual information about NordAlu's production of"
"The utility will also provide services related to electricity management , such as hedging trades and risk management and reporting .",neutral,neutral,True,Sentiment: neutral
The value of the total investment is about EUR 600mn .,neutral,neutral,True,neutral
"Operating loss of the Pulp & Paper Machinery unit was over EUR 3mn in September 2007 - August 2008 , compared to a profit of EUR 3.7 mn a year earlier .",negative,negative,True,"**Sentiment: negative**  

**Reasoning:** The text mentions an ""operating loss"""
"Swedish , Finnish and Danish listed companies are organized in three market cap segments , Nordic Large Cap , Mid Cap and Small Cap .",neutral,neutral,True,Sentiment: neutral
"Tampere Science Parks is a Finnish company that owns , leases and builds office properties and it specialises in facilities for technology-oriented businesses .",neutral,neutral,True,neutral
"Operating profit , excluding non-recurring items , totalled EUR 1.0 mn , down from EUR 1.6 mn .",negative,negative,True,Sentiment: **negative**
Name of Company in which holdings have been acquired : Citycon Oyj 2 .,neutral,neutral,True,"**Sentiment: neutral**

The statement simply provides the name of the company where holdings have been acquired"
"The order also covers design services , hardware , software licences , as well as maintenance services over six years .",neutral,neutral,True,Sentiment: neutral
"Seventy-three of those also have more extensive training in products built on the latest ArchestrA technologies , such as the Wonderware System Platform .",neutral,neutral,True,"Sentiment:neutral

**Explanation:** The sentence provides factual information about training and technology, without expressing"
"CapMan , with offices in Helsinki , Stockholm , Copenhagen and Oslo , manages Nordic buyout , mezzanine , technology , life science and real estate funds with approximately EUR2 .6 bn in total capital .",neutral,neutral,True,Sentiment:neutral
The agreement includes the entire process of managing Mercator 's supply chain in all regions where the company is currently present .,neutral,neutral,True,Sentiment: neutral
Loss for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,negative,negative,True,Sentiment: **negative**
Pharmaceuticals group Orion Corp reported a fall in its third-quarter earnings that were hit by larger expenditures on R&D and marketing .,negative,negative,True,"**Sentiment: negative**

**Reasoning:** The text mentions that Orion Corp reported a fall in"
"Operating loss totalled EUR 4.0 mn , compared to a profit of EUR 8.6 mn in the second quarter of 2008 .",negative,negative,True,Sentiment: negative
Rubin says he expects Capman to announce 1-2 additional transactions in 2009 .,neutral,neutral,True,Sentiment:neutral
"Net sales surged by 18.5 % to EUR167 .8 m. Teleste said that EUR20 .4 m , or 12.2 % , of the sales came from the acquisitions made in 2009 .",positive,positive,True,"Sentiment:positive

**Explanation:** The text mentions ""net sales surged by 18."
"Operating profit totalled EUR 9.6 mn , down from EUR 42.0 mn the year before .",negative,negative,True,"**Sentiment: negative**  

**Reasoning:** The text states that operating profit decreased from EUR"
Operating profit rose to EUR 13.1 mn from EUR 8.7 mn in the corresponding period in 2007 representing 7.7 % of net sales .,positive,positive,True,Sentiment:positive
10 February 2011 - Finnish media company Sanoma Oyj HEL : SAA1V said yesterday its 2010 net profit almost tripled to EUR297 .3 m from EUR107 .1 m for 2009 and announced a proposal for a raised payout .,positive,positive,True,Sentiment:positive
"About 36 % of this came from Aspo Chemicals , 39 % from Aspo Shipping and 25 % from Aspo Systems .",neutral,neutral,True,Sentiment: neutral
Terms of the acquisition were not disclosed .,neutral,neutral,True,Sentiment:neutral
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",positive,positive,True,"Sentiment: **positive**  

**Reasoning:** The operating income (EBIT) increased from"
The issuer is solely responsible for the content of this announcement .,neutral,neutral,True,neutral
"ADPnews - Jul 17 , 2009 - Finland-based steel maker Rautaruukki Oyj Ruukki HEL : RTRKS said today it slipped to a net loss of EUR 184 million USD 259.7 m for the first half of 2009 from a net profit of EUR 2",negative,negative,True,"Sentiment: negative

**Explanation:** The text mentions that Rautaruukki Oyj"
"In January-September 2007 , the group 's net sales from continuing operations rose to EUR 213.1 mn from EUR 172.6 mn in the corresponding period in 2006 .",positive,positive,True,Sentiment:positive
The per-share subscription price of the shares subscribed with the option rights was EUR 1.35 .,neutral,neutral,True,Sentiment: neutral
"Seven-month sales of Ragutis , which is controlled by the Finnish brewery Olvi , declined by 11.2 percent , to 15.41 million liters , and the company held 9.89 percent of the market .",negative,negative,True,Sentiment: negative
"The acquired business main asset is a mobile authentication and signing solution , branded as Tectia MobileID , which provides authentication to web e-mail , SSL-VPN , MS SharePoint , Tectia Secure Solutions and other applications and resources .",neutral,neutral,True,"Sentiment:neutral

The text provides a factual description of the acquired business's main asset and its"
"Yara Suomi Ltd also provides nitrogen chemicals and technical nitrates to various sectors of industry , as well as products used in environmental protection .",neutral,neutral,True,Sentiment: neutral
"Profit after taxes for the period was up to EUR0 .9 m , from EUR0 .01 m last year .",positive,positive,True,"**Sentiment: positive**

**Explanation:** The text states that profit after taxes increased to EUR0"
"( ADP News ) - Oct 1 , 2008 - Finnish consulting and engineering company Poyry Oyj ( OMX : POY1V ) said today it was awarded a EUR 5.2 million ( USD 7.4 m ) extension to their existing consultancy engineering contract with Venezuel",positive,positive,True,"Sentiment:positive

**Reasoning:** The text reports that a Finnish company (Poyry"
The order was valued at over EUR15m .,neutral,positive,False,Sentiment: **positive**
"The market value of one crane is some USD6m , reported the Finnish news agency STT .",neutral,neutral,True,"**Sentiment: neutral**

The statement provides a factual figure about the market value of a crane without"
The company moved to an operating profit of EUR10 .9 m versus an operating loss of EUR15 .3 m. It also turned to EPS of EUR0 .08 versus loss per share of EUR0 .04 .,positive,positive,True,"Sentiment: **positive**  

**Reasoning:** The text mentions that the company transitioned from"
"Cargo traffic fell 1 % year-on-year to 8,561 tonnes in September 2009 .",negative,negative,True,negative
"The maximum obligated total trades per day is ISK 400,000,000 market value .",neutral,neutral,True,Sentiment: neutral
Vacon recently announced plans to build its North American headquarters at 5 Business Park in Chambersburg .,neutral,neutral,True,Sentiment: neutral
"Citigroup , Inc ( NYSE : C ) has announced that its Global Transaction Services ( GTS ) business has been awarded a new mandate by Finland-based Pohjola Bank Group .",positive,positive,True,Sentiment: positive
"The works will include the laying of natural stone pavements and the installation of underground heating , and surface water drainage systems .",neutral,neutral,True,Sentiment: neutral
