text,true_label,predicted_label,correct,full_response
"Having a China based operation will not only enable us to fully leverage our resources and expertise in wireless solutions , but also strengthen our capability to offer industry-leading products for our customers in China . ''",positive,positive,True,"**Sentiment: positive**

**Reason:** The text ""Having a China based operation will not only"
Marathon estimates the value of its remaining stake in Protalix at $ 27 million .,neutral,neutral,True,"use of 'will use' indicates a future action, but the overall statement is neutral in sentiment."
"Both operating profit and net sales for the six-month period increased , respectively from EUR0 .4 m and EUR3 .2 m , as compared to the corresponding period in 2005 .",positive,positive,True,"positive

Reason: The text 'Both operating profit and net sales for the six-month period increased ,"
Operating profit fell to EUR 15.1 mn from EUR 24.6 mn in 2006 .,negative,negative,True,"Sentiment:negative

**Reason:** The text ""Operating profit fell to EUR 15."
"ADPnews - Aug 3 , 2009 - Finnish media group Ilkka-Yhtyma Oyj HEL : ILK2S said today its net profit fell 45 % on the year to EUR 5.9 million USD 8.4 m in the first half of 2009 .",negative,neutral,False,"relationships.
Sentiment:neutral

---

Text:In the first half of 2010"
"Last year , 8.3 million passengers flew the airline , down 4 percent from 2007 .",negative,unknown,False,"Reason: The text 'Last year , 8.3 million passengers flew the airline , down"
"Finnish pharmaceuticals company Orion reports profit before taxes of EUR 70.0 mn in the third quarter of 2010 , up from EUR 54.9 mn in the corresponding period in 2009 .",positive,unknown,False,"104.5 million for the first half of 2010 .
Reason:"
The final outcome of the rights offering is to be reported around 23 October 2009 .,neutral,neutral,True,"**Sentiment: neutral**

**Reason:** The text ""The final outcome of the rights offering is"
The EUR 0.7 million non-recurring expenses have been recorded for the third quarter .,neutral,neutral,True,"Neutral

**Reason:** The text ""The EUR 0.7 million non-recurring expenses have"
"In a separate announcement to the Helsinki stock exchange , Atria revealed that the company 's third quarter profits declined from EUR13 .9 m in the third quarter of last year to EUR12 .7 m in this year 's Q3 .",negative,negative,True,"**Sentiment: negative**

**Reason:** The text states that Atria's third quarter profits"
Net sales fell by 33 % from the third quarter of 2008 to EUR 130.5 mn .,negative,unknown,False,"145.3 million in the third quarter of 2009 .
Reason:"
"The interim report for the first quarter is published on May 8 , 2009 .",neutral,neutral,True,"**Sentiment: neutral**

**Reason:** The text ""The interim report for the first quarter is"
"L&T is operative in Finland , Sweden , Latvia , Russia and Norway .",neutral,neutral,True,"**Sentiment: neutral**

**Reason:** The text ""L&T is operative in Finland , Sweden"
"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .",positive,positive,True,"**Sentiment: positive**

**Reason:** The text ""Net sales totaled EUR 93."
"Profit for the period totalled EUR 0.8 mn , down from EUR 1.1 mn in the corresponding period in 2008 .",negative,negative,True,"**Sentiment: negative**

**Reason:** The text ""Profit for the period totalled EUR"
"Pretax profit totalled EUR 2.0 mn , compared to a loss of EUR 159.2 mn in the fourth quarter of 2008 .",positive,negative,False,"**Sentiment: negative**

**Reason:** The text ""Pretax profit totalled EUR"
"Operating profit totalled EUR 9.0 mn , down from EUR 9.7 mn in the first half of 2008 .",negative,negative,True,"Sentiment:negative

**Reason:** The text ""Operating profit totalled EUR 9.0"
Solteq Plc ANNOUNCEMENT 16.12.2010 SHARE REPURCHASE 16.12.2010 In the Helsinki Stock Exchange Solteq Plc now holds a total of 486.969 shares including the shares repurchased on 16.12.2010 .,neutral,neutral,True,"**Sentiment: neutral**

**Reason:** The text is an official announcement from Solteq Pl"
"In accordance with the terms and conditions of Alma Media 's 2006 option program , the share subscription price for the 2006A option rights was EUR 4.88 per share and the book countervalue EUR 0.60 per share .",neutral,positive,False,"in profit. Therefore, the sentiment is positive.
Sentiment:positive

---

Text:According to"
The passenger tunnel is expected to be put into operation in 2009 .,neutral,neutral,True,").
Sentiment:neutral

---

Text:`` The company is currently in a very difficult situation and"
SKF 6 April 2010 - Alandsbanken has given a `` buy '' recommendation on Swedish industrial company SKF AB ( STO : SKF B ) with a share price target of SEK150 .,positive,positive,True,"**Sentiment: positive**

**Reason:** The text states, ""Alandsbanken has given"
The deliveries are scheduled for the summer and autumn of 2008 .,neutral,neutral,True,"**Sentiment: neutral**

**Reason:** The text ""The deliveries are scheduled for the summer and"
"Favourable currency rates also contributed to higher net sales , '' CEO Kari Kauniskangas said .",positive,positive,True,"**Sentiment:positive**

**Reason:** The text includes the phrase ""favourable currency rates"
Grounds for the notification : Tiimari Plc 12/30/2010 issued Capital Convertible Loan allocation decision by the Board on 01/31/2011 .,neutral,neutral,True,"Sentiment:neutral

**Reason:** The text provides factual information about a corporate action (issu"
Major Order in India Comptel Corporation has received a significant long-term order for mediation and provisioning solutions being used by a leading operator in India .,positive,positive,True,"Sentiment:positive

**Reason:** The text ""Major Order in India Comptel Corporation has"
"Acando AB ( ACANB SS ) fell 8.9 percent to 13.35 kronor , the lowest close since Dec. 11 .",negative,negative,True,"Sentiment:negative

**Reason:** The text ""Acando AB (ACANB SS)"
The EPS improved to EUR0 .38 from EUR0 .27 .,positive,positive,True,"Sentiment:positive

**Reason:** The text ""The EPS improved to EUR0.38"
Cargotec Germany GmbH has been awarded a contract by Stadtverwaltung Mainz for chassis bodies under Open procedure .,positive,neutral,False,"**Sentiment: neutral**

**Reason:** The text states, ""Cargotec Germany GmbH has"
The operating margin of Aker Yards Cruise & Ferries division went down from 8.3 % to 6.4 % in the first quarter of 2007 .,negative,neutral,False,"Sentiment:neutral

**Reason:** The text ""The operating margin of Aker Yards Cruise"
The energy shot is packed in a 100-millilitre bag with a screw cap .,neutral,neutral,True,"Sentiment:neutral

Reason: The text ""The energy shot is packed in a 10"
"In 2008 , AVC Systemhaus had net sales of EUR 10 million USD 7.1 m .",neutral,positive,False,":positive

---

Text:In the first quarter of 2006 , the company reported"
"Byline : Tim Moran Cellular phone giant Nokia Corp. is offering $ 8.1 billion for digital map supplier NAVTEQ Corp. , of Chicago .",neutral,neutral,True,"Sentiment:neutral

**Reason:** The text states: ""Byline: Tim Moran Cellular phone"
He joined Rautakirja in 1997 to lead one of its four business areas and took up the position of President and CEO in 2001 .,neutral,neutral,True,"**Sentiment: neutral**

**Reason:** The text provides a factual statement about an individual's career"
"In the second quarter of 2010 , the group 's pretax loss narrowed to EUR 400,000 from EUR 600,000 .",positive,positive,True,"are generally viewed as positive in a business context. Therefore, the sentiment is positive.
Sentiment:"
The value of the order is around EUR 100 million .,neutral,neutral,True,"Sentiment:neutral

**Reason:** The text ""The value of the order is around EUR"
"The company also appointed Leif Rosen head of the Special Plate unit which includes the quarto plate units in Degerfors , Sweden , and New Castle , USA , the unit in Willich , Germany , as well as Pressplate and Prefab in Avesta and Plate Service Centre Nordic in Degerfors .",neutral,neutral,True,"Sentiment:neutral

**Reason:** The text provides factual information about the company's appointment of a"
This corresponds to 6.81 percent of Okmetic 's share capital and voting rights .,neutral,neutral,True,"Sentiment:neutral

**Reason:** The text ""This corresponds to 6.81 percent"
The agreement is valid for four years .,neutral,neutral,True,"Sentiment:neutral

**Reason:** The statement ""The agreement is valid for four years"" is"
"schwalm ( at ) outotec.com Eila Paatela , Vice President - Corporate Communications tel. +358 20 529 2004 , mobile +358 400 817198 e-mail eila .",neutral,neutral,True,"Sentiment:neutral

**Reason:** The text provides contact information for a person (Eila Pa"
"2009 3 February 2010 - Finland-based steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR46m in the fourth quarter of 2009 from a year-earlier profit of EUR45m .",negative,negative,True,"**Sentiment: negative**

**Reason:** The text states that Rautaruukki Oy"
M. and a Master of Business Administration MBA .,neutral,unknown,False,"The text ""M. and a Master of Business Administration MBA"" is incomplete and lacks context. However"
"In 2007 , Etteplan had turnover of EUR125 .2 m.",neutral,neutral,True,"Sentiment:neutral

**Reason:** The text ""In 2007, Ette"
The webcast may be followed online on the company website at www.ruukki.com/investors .,neutral,neutral,True,"Sentiment:neutral

**Reason:** The text states, ""The webcast may be followed online"
"Systeemitiimi 's sales and project resources will also be strengthened , director Paul Skogberg said .",positive,neutral,False,"Sentiment:neutral

**Reason:** The text ""Systeemitiimi's sales and"
"The floor area of the Yliopistonrinne project will be 7,900 sq m and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let .",neutral,unknown,False,"m² .
Reason:This is a factual statement about the floor area of a project. It provides"
Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .,positive,neutral,False,"**Sentiment: neutral**

**Reason:** The text ""Revenue grew 12 percent to ("
"He joins Technopolis from KONE where he has held various positions within the Group , most recently as Director of Service Business and Business Development for KONE s Middle Eastern operations .",neutral,unknown,False,"is as a new member of the board of directors .
Reason:This text is a factual statement that"
"The natural source of isoprene is the tree species Hevea brasiliensis , also known as the rubber tree .",neutral,neutral,True,"**Sentiment: neutral**

**Reason:** The text ""The natural source of isoprene is"
Mursula said they tried to gather macro-economic perspective to see how Malaysia was doing .,neutral,neutral,True,"Sentiment:neutral

**Reason:** The text ""Mursula said they tried to gather macro"
The proposal that the Board of Directors will make at the Annual General Meeting is attached as a whole to this release .,neutral,neutral,True,". Therefore, the sentiment is neutral.
Sentiment:neutral

---

Text:It is expected that"
"In the third quarter of 2010 , net sales increased by 5.2 % to EUR 205.5 mn , and operating profit by 34.9 % to EUR 23.5 mn .",positive,unknown,False,"8 % to EUR 30.3 mn .
Reason:This text is a factual statement about"
"HUHTAMAKI OYJ STOCK EXCHANGE RELEASE , 16.9.2008 AT 13.32 Huhtamaki 's Capital Markets Day for institutional investors and analysts is held in Espoo , September 16 , 2008 starting at 13.30 pm Finnish time .",neutral,neutral,True,"Sentiment:neutral

**Reason:** The text is a factual statement providing information about an event ("
Symphony Services provides development services for Aldata GOLD .,neutral,neutral,True,"Sentiment:neutral

**Reason:** The text ""Symphony Services provides development services for Aldata"
Finnish office supplies and computer accessories dealer Beltton-Group Plc said its net profit rose to 1.3 mln euro ( $ 1.7 mln ) in 2006 from 1.13 mln euro ( $ 1.5 mln ) in 2005 .,positive,positive,True,"Sentiment:positive

**Reason:** The text states that ""Finnish office supplies and computer"
"However , the brokers ' ratings on the stock differ .",neutral,neutral,True,"**Sentiment:neutral**

**Reason:** The text ""However , the brokers ' ratings on the"
"ADP News - Apr 22 , 2009 - Finnish business information systems developer Solteq Oyj HEL : STQ1V said today its net loss widened to EUR 189,000 USD 245,000 for the first quarter of 2009 from EUR 10,000 for the same peri",negative,unknown,False,"0, 2011 - The company has announced that it will be closing its operations in"
"The financial impact is estimated to be some 1.5 MEUR annual improvement in the division 's result , starting from fiscal year 2007 .",positive,positive,True,"**Sentiment: positive**

**Reason:** The text states that the financial impact is estimated to be"
Amanda said that it had already made a USD5 .0 m investment commitment in Russia Partners II fund in July 2005 .,neutral,neutral,True,"Sentiment:neutral

**Reason:** The text ""Amanda said that it had already made a"
"In August-October 2010 , the company 's result before taxes totalled EUR 9.6 mn , up from EUR 0.5 mn in the corresponding period in 2009 .",positive,positive,True,"**Sentiment: positive**

**Reason:** The text states that the company's result before taxes total"
Revenue grew 1 percent to euro742 .2 million US$ 964 million from euro735 million .,positive,positive,True,"**Sentiment: positive**

**Reason:** The text ""Revenue grew 1 percent to euro7"
The value of the order is EUR 4mn .,neutral,neutral,True,"Sentiment:neutral

**Reason:** The text ""The value of the order is EUR 4"
"Consolidated net sales increased 16 % to reach EUR74 .8 m , while operating profit amounted to EUR0 .9 m compared to a loss of EUR0 .7 m in the prior year period .",positive,positive,True,"**Sentiment: positive**

**Reason:** The text states that ""Consolidated net sales increased"
"Net interest income totaled EUR 15.9 mn , compared to EUR 15.6 mn a year earlier .",positive,neutral,False,"Sentiment:neutral

**Reason:** The text ""Net interest income totaled EUR 15."
"The Hayward , Calif.-based target designs active , casual and dress footwear , as well as boots and sandals .",neutral,neutral,True,"**Sentiment: neutral**

**Reason:** The text ""The Hayward, Calif.-based target designs"
"According to Finnish Scanfil 's founder and chairman of the board , Jorma J. Takanen , the company has to look for growth abroad .",neutral,neutral,True,"Sentiment:neutral

**Reason:** The text states, ""According to Finnish Scanfil's founder"
"As an alternative to the share exchange , Panostaja offers a full cash consideration at the value of 1.27 euro $ 1.7 per share .",neutral,neutral,True,"**Sentiment: neutral**

**Reason:** The text states, ""As an alternative to the share"
"Mercator will use the software for its logistic , retail and wholesale operations in Slovenia and its other markets in southeastern Europe .",neutral,neutral,True,"**Sentiment: neutral**

**Reason:** The text ""Mercator will use the software for its"
"s business sectors are building construction , infrastructure construction and technical building services .",neutral,neutral,True,"Sentiment:neutral

**Reason:** The text states: ""s business sectors are building construction,"
A meeting of Glisten shareholders to vote on the bid will be held on 12 March .,neutral,neutral,True,"Sentiment:neutral

**Reason:** The text ""A meeting of Glisten shareholders to vote on"
"Based on the first quarter result , existing order backlog and new order prospects , the company expects that full-year sales will contract by 25 % from 2008 , the gross margin will stay at a healthy level , and the operating profit margin will be lower than in 2008 due to lower sales volume .",negative,neutral,False,"**Sentiment: neutral**

**Reason:** The text provides a factual analysis of the company's financial"
The figure does not include food exports from Finland .,neutral,neutral,True,"neutral

Reason: The text ""The figure does not include food exports from Finland"" is a factual"
"The company generates net sales of about 600 mln euro $ 775.5 mln annually and employs 6,000 .",neutral,unknown,False,"million euros annually .
Reason: The text 'The company generates net sales of about 600"
"Finnish electronics contract manufacturer Scanfil had net sales of EUR 52.2 mn in the first quarter of 2007 , down from EUR 60.1 mn a year before .",negative,neutral,False,"Sentiment:neutral

**Reason:** The text ""Finnish electronics contract manufacturer Scanfil had"
"In the Czech Republic , the smaller profiling unit at Ostrava will be closed and the machinery will be gradually relocated to Ruukki 's bigger plants in Hungary , Poland and Romania by the end of the first quarter of 2009 .",neutral,unknown,False,"year .
Reason:This text is a factual statement about a business decision. The sentence describes a planned"
"Jeder Beta-Tester erh+ñlt kostenlos sechs Monate lang Updates und hat laut eigener Aussage die M+Âglichkeit , die finale Version zu beeinflussen .",neutral,neutral,True,"**Sentiment:** neutral

**Reason:** The text is a factual statement in German describing what beta"
"In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .",positive,neutral,False,"Sentiment:neutral

Reason: The text states, ""In Sweden, operating profit for the period"
The share subscription period will expire on 30 September 2007 .,neutral,neutral,True,"Sentiment:neutral

**Reason:** The text ""The share subscription period will expire on 3"
"The market share of Volkswagen passenger cars in Finland was 10.1 percent , Audi had a market share of 3.1 percent and Seat 's share was 0.9 percent .",neutral,unknown,False,a company. It describes a continuation of responsibilities without any emotional or evaluative language. There are no
Mr Jortikka is president of the base metal division of Outotec Oyj in Finland and is on the executive committee of Outotec .,neutral,unknown,False,"of the Finnish Bank of +àland .
Reason:This is a factual statement that provides information about"
"The composite body is coated with a hard coating layer produced by thermal spraying , and the coating is ground . ''",neutral,neutral,True,"**Sentiment: neutral**

**Reason:** The text ""The composite body is coated with a hard"
"Operating profit totalled EUR 83.0 mn , up from EUR 23.5 mn year-on-year .",positive,positive,True,"Sentiment:positive

**Reason:** The text ""Operating profit totalled EUR 83."
"In the first quarter of 2008 , Sacanfil 's net sales totalled EUR 50.0 mn and its operating profit EUR 4.7 mn .",neutral,neutral,True,"Sentiment:neutral

**Reason:** The text ""In the first quarter of 200"
"Both operating profit and net sales for the 12-month period increased , respectively from EUR10 .5 m and EUR28 .8 m , as compared to the financial year 2004 .",positive,neutral,False,"Sentiment:neutral

**Reason:** The text states ""Both operating profit and net sales for the"
The first group of customers to be trained will be paint-shop owners and their assistants .,neutral,neutral,True,"**Sentiment: neutral**

**Reason:** The text ""The first group of customers to be trained"
"The offer of some 30 million shares aimed to raise more than  x20ac 500 million US$ 640 million , was expected to be completed by Oct. 9 , Outokumpu said .",neutral,neutral,True,"**Sentiment: neutral**

**Reason:** The text provides factual information about a share offering, including"
The parties have therefore agreed to leave Avena out of the deal .,neutral,neutral,True,"Sentiment:neutral

**Reason:** The text ""The parties have therefore agreed to leave Aven"
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .",positive,positive,True,"**Sentiment: positive**

**Reason:** The text states that ""Svyturys-Uten"
"Finnair 's passenger load factor , which measures the number of sold seats as a share of all available seats , dropped by 1.3 percentage points to 76.7 % in September .",negative,neutral,False,"Sentiment:neutral

**Reason:** The text ""Finnair's passenger load factor, which"
"The 10,000-odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect , St Petersburg 's high street , next to the Vosstaniya Square underground station , in the immediate vicinity of Moscow Station .",neutral,neutral,True,"Sentiment:neutral

**Reason:** The text provides a factual description of the location and size of"
"Operating profit surged to EUR21m from EUR106 ,000 .",positive,positive,True,"Sentiment:positive

**Reason:** The text ""Operating profit surged to EUR21m from"
Construction is expected to be completed in the summer of 2011 .,neutral,neutral,True,"**Sentiment: neutral**

**Reason:** The text ""Construction is expected to be completed in the"
"The money will be spread mainly over 2011 and 2012 , the company said .",neutral,neutral,True,"**Sentiment:** neutral  

**Reason:** The text ""The money will be spread mainly over"
The total investment in 2006 and 2007 is expected to amount to about EUR75m .,neutral,neutral,True,"**Sentiment: neutral**

**Reason:** The text ""The total investment in 200"
"Also , a six-year historic analysis is provided for these markets .",neutral,neutral,True,"Sentiment:neutral

**Reason:** The text ""Also, a six-year historic analysis is provided"
Pharmaceutical market in Poland Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Poland .,neutral,neutral,True,"Sentiment:neutral

**Reason:** The text ""Pharmaceutical market in Poland Global Research &"
"For the current year , Raute expects its net sales to increase and the operating result -- to be positive .",positive,unknown,False,"decline in performance. While the language is factual, the mention of a net loss is a clear indicator"
The first of the two project phases is expected to be completed by the end of 2012 .,neutral,neutral,True,"**Sentiment: neutral**

**Reason:** The text ""The first of the two project phases is"
Panostaja Oyj 's Board also decided at its organisational meeting held upon completion of the AGM to implement the AGM decision concerning Board member fees paid as shares in such a way that shares are transferred on a quarterly basis on the date following publication of the quarterly-annual report .,neutral,neutral,True,"Sentiment:neutral

**Reason:** The text provides a factual statement about a corporate decision made by"
"Net cash flow from operating activities was a negative EUR 3.1 mn , compared to EUR 23.3 mn in the corresponding period in 2009 .",negative,negative,True,"**Sentiment: negative**

**Reason:** The text states, ""Net cash flow from operating activities"
"Elcoteq SE Stock Exchange Announcement February 4 , 2009 at 10.00 am ( EET ) Elcoteq will publish its financial statements bulletin 2008 on Wednesday , February 11 , at 9.00 am ( EET ) .",neutral,neutral,True,"Sentiment:neutral

**Reason:** The text provides factual information about a company's financial statement announcement"
One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard .,neutral,unknown,False,"<think>
Okay, let's tackle this sentiment analysis. The user provided a text and wants to determine"
"The total floor area of the plant expansion is 29,000 square metres .",neutral,neutral,True,"**Sentiment: neutral**

**Reason:** The text ""The total floor area of the plant expansion"
Biohit already services many current Genesis customers and the customer base is expected to expand as a result of this agreement .,positive,positive,True,"Sentiment:positive

**Reason:** The text states that ""Biohit already services many current Genesis"
The company had net sales of EUR 19.8 mn and a pre-tax profit of EUR 1.8 mn in 2005 .,neutral,positive,False,"Sentiment:positive

**Reason:** The text states that the company had net sales of EUR"
"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .",positive,positive,True,"**Sentiment: positive**

**Reason:** The text states, ""Operating profit was EUR 2"
"The company reported a profit of 800,000 euro ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab .",neutral,unknown,False,"0,000 euro ($ 600,000) on the sale of"
"Following this increase Huhtamaki 's registered share capital is EUR360 .62 m and the number of shares outstanding is 106,063,320 .",neutral,neutral,True,"Sentiment:neutral

**Reason:** The text ""Following this increase Huhtamaki's registered"
"The study evaluated the safety , tolerability and pharmacokinetics of repeated doses of intravenously administered antibody in 26 patients with active plaque psoriasis .",neutral,neutral,True,"Sentiment:neutral

**Reason:** The text is a factual statement describing the purpose and scope of"
Earnings per share EPS in 2005 decreased to EUR0 .66 from EUR1 .15 in 2004 .,negative,negative,True,"**Sentiment:** negative

**Reason:** The text ""Earnings per share EPS in 2"
"In April-June 2008 , Scanfil 's net sales totalled EUR 58.7 mn and operating profit EUR 6.6 mn .",neutral,neutral,True,"Sentiment:neutral

**Reason:** The text ""In April-June 2008"
"Biohit Oyj develops , manufactures and markets liquid handling products and diagnostic test systems for use in research , healthcare and industrial laboratories .",neutral,neutral,True,"**Sentiment: neutral**

**Reason:** The text ""Biohit Oyj develops, manufactures"
Pharmaceutical market in Czech Republic Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Czech Republic .,neutral,neutral,True,"Sentiment:neutral

**Reason:** The text ""Pharmaceutical market in Czech Republic Global Research"
"Insurer Axa ( PAR : CS ) slid by 5.35 % to EUR 14.15 , after Citigroup and ING slashed their targets on the stock .",negative,negative,True,"**Sentiment: negative**

**Reason:** The text ""Insurer Axa (PAR: CS"
No decision on such sale of the now issued or existing treasury shares to YA Global has been made yet .,neutral,neutral,True,"</think>

Sentiment:neutral

**Reason:** The text ""No decision on such sale of the"
"It generated an operating loss of EUR 96.3 mn , down from a profit of EUR 43.9 mn .",negative,negative,True,"**Sentiment: negative**

**Reason:** The text ""It generated an operating loss of EUR"
"Before Kemira 's installation NordAlu was producing 3,500 tons of liquid and solid aluminum waste per year .",neutral,neutral,True,"Sentiment:neutral

**Reason:** The text states, ""Before Kemira's installation NordAl"
"The utility will also provide services related to electricity management , such as hedging trades and risk management and reporting .",neutral,neutral,True,"**Sentiment: neutral**

**Reason:** The text ""The utility will also provide services related to"
The value of the total investment is about EUR 600mn .,neutral,neutral,True,"Sentiment:neutral

**Reason:** The text ""The value of the total investment is about EUR"
"Operating loss of the Pulp & Paper Machinery unit was over EUR 3mn in September 2007 - August 2008 , compared to a profit of EUR 3.7 mn a year earlier .",negative,negative,True,"**Sentiment: negative**

**Reason:** The text ""Operating loss of the Pulp & Paper"
"Swedish , Finnish and Danish listed companies are organized in three market cap segments , Nordic Large Cap , Mid Cap and Small Cap .",neutral,neutral,True,"**Sentiment: neutral**

**Reason:** The text states, ""Swedish, Finnish and Danish"
"Tampere Science Parks is a Finnish company that owns , leases and builds office properties and it specialises in facilities for technology-oriented businesses .",neutral,neutral,True,"**Sentiment: neutral**

**Reason:** The text provides a factual description of Tampere Science"
"Operating profit , excluding non-recurring items , totalled EUR 1.0 mn , down from EUR 1.6 mn .",negative,negative,True,"Sentiment:negative

**Reason:** The text ""Operating profit, excluding non-recurring items,"
Name of Company in which holdings have been acquired : Citycon Oyj 2 .,neutral,neutral,True,"**Sentiment: neutral**

**Reason:** The text ""Name of Company in which holdings have been"
"The order also covers design services , hardware , software licences , as well as maintenance services over six years .",neutral,neutral,True,"Sentiment:neutral

**Reason:** The text ""The order also covers design services, hardware,"
"Seventy-three of those also have more extensive training in products built on the latest ArchestrA technologies , such as the Wonderware System Platform .",neutral,unknown,False,"<think>
Okay, let's tackle this sentiment analysis. The text is: ""Seventy-three"
"CapMan , with offices in Helsinki , Stockholm , Copenhagen and Oslo , manages Nordic buyout , mezzanine , technology , life science and real estate funds with approximately EUR2 .6 bn in total capital .",neutral,neutral,True,"Sentiment:neutral

**Reason:** The text provides factual information about CapMan, including its locations"
The agreement includes the entire process of managing Mercator 's supply chain in all regions where the company is currently present .,neutral,neutral,True,"**Sentiment: neutral**

**Reason:** The text ""The agreement includes the entire process of managing"
Loss for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,negative,negative,True,"Sentiment:negative

**Reason:** The text ""Loss for the period totalled EUR 1"
Pharmaceuticals group Orion Corp reported a fall in its third-quarter earnings that were hit by larger expenditures on R&D and marketing .,negative,negative,True,"**Sentiment: negative**

**Reason:** The text ""Pharmaceuticals group Orion Corp reported"
"Operating loss totalled EUR 4.0 mn , compared to a profit of EUR 8.6 mn in the second quarter of 2008 .",negative,unknown,False,"Reason: The text ""Operating loss totalled EUR 4.0 mn , compared to a profit"
Rubin says he expects Capman to announce 1-2 additional transactions in 2009 .,neutral,neutral,True,"Sentiment:neutral

**Reason:** The text ""Rubin says he expects Capman to announce"
"Net sales surged by 18.5 % to EUR167 .8 m. Teleste said that EUR20 .4 m , or 12.2 % , of the sales came from the acquisitions made in 2009 .",positive,unknown,False,"were from the sale of its new product line .
Reason: The text 'Net sales surged by"
"Operating profit totalled EUR 9.6 mn , down from EUR 42.0 mn the year before .",negative,negative,True,"**Sentiment: negative**

**Reason:** The text ""Operating profit totalled EUR 9."
Operating profit rose to EUR 13.1 mn from EUR 8.7 mn in the corresponding period in 2007 representing 7.7 % of net sales .,positive,positive,True,"Sentiment:positive

**Reason:** The text ""Operating profit rose to EUR 13."
10 February 2011 - Finnish media company Sanoma Oyj HEL : SAA1V said yesterday its 2010 net profit almost tripled to EUR297 .3 m from EUR107 .1 m for 2009 and announced a proposal for a raised payout .,positive,positive,True,"</think>

**Sentiment: positive**

**Reason:** The text reports that Sanoma Oyj"
"About 36 % of this came from Aspo Chemicals , 39 % from Aspo Shipping and 25 % from Aspo Systems .",neutral,neutral,True,"Sentiment:neutral

**Reason:** The text ""About 36% of this came from"
Terms of the acquisition were not disclosed .,neutral,neutral,True,"Sentiment:neutral  

**Reason:** The text ""Terms of the acquisition were not disclosed"" is"
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",positive,positive,True,"**Sentiment: positive**

**Reason:** The text states, ""The company's operating income ("
The issuer is solely responsible for the content of this announcement .,neutral,neutral,True,"Therefore, the sentiment is neutral.
Sentiment:neutral

---

Text:In the first half of"
"ADPnews - Jul 17 , 2009 - Finland-based steel maker Rautaruukki Oyj Ruukki HEL : RTRKS said today it slipped to a net loss of EUR 184 million USD 259.7 m for the first half of 2009 from a net profit of EUR 2",negative,negative,True,"Sentiment:negative

**Reason:** The text reports that Rautaruukki Oyj"
"In January-September 2007 , the group 's net sales from continuing operations rose to EUR 213.1 mn from EUR 172.6 mn in the corresponding period in 2006 .",positive,positive,True,"Sentiment:positive

**Reason:** The text states, ""In January-September 20"
The per-share subscription price of the shares subscribed with the option rights was EUR 1.35 .,neutral,neutral,True,"Sentiment:neutral

**Reason:** The text ""The per-share subscription price of the shares subscribed"
"Seven-month sales of Ragutis , which is controlled by the Finnish brewery Olvi , declined by 11.2 percent , to 15.41 million liters , and the company held 9.89 percent of the market .",negative,neutral,False,"Sentiment:neutral

Reason: The text provides factual information about sales performance and market share of Rag"
"The acquired business main asset is a mobile authentication and signing solution , branded as Tectia MobileID , which provides authentication to web e-mail , SSL-VPN , MS SharePoint , Tectia Secure Solutions and other applications and resources .",neutral,neutral,True,"Sentiment:neutral

**Reason:** The text provides a factual description of the acquired business's main"
"Yara Suomi Ltd also provides nitrogen chemicals and technical nitrates to various sectors of industry , as well as products used in environmental protection .",neutral,neutral,True,"Sentiment:neutral

**Reason:** The text ""Yara Suomi Ltd also provides nitrogen chemicals"
"Profit after taxes for the period was up to EUR0 .9 m , from EUR0 .01 m last year .",positive,positive,True,"Sentiment:positive

Reason: The text ""Profit after taxes for the period was up to EUR"
"( ADP News ) - Oct 1 , 2008 - Finnish consulting and engineering company Poyry Oyj ( OMX : POY1V ) said today it was awarded a EUR 5.2 million ( USD 7.4 m ) extension to their existing consultancy engineering contract with Venezuel",positive,negative,False,". The statement is factual and objective, but the content itself conveys a negative result for the company"
The order was valued at over EUR15m .,neutral,neutral,True,"**Sentiment: neutral**

**Reason:** The text ""The order was valued at over EUR1"
"The market value of one crane is some USD6m , reported the Finnish news agency STT .",neutral,unknown,False,"the company is EUR 12.5 million .
Reason:This is a factual statement that provides"
